 T                                                                     0.000000000100000000000000000000                                                                     0.000000000112201845430196343559                                                                     0.000000000125892541179416721042                                                                     0.000000000141253754462275430216                                                                     0.000000000158489319246111348520                                                                     0.000000000177827941003892280123                                                                     0.000000000199526231496887960135                                                                     0.000000000223872113856833961195                                                                     0.000000000251188643150958011109                                                                     0.000000000281838293126445381910                                                                     0.000000000316227766016837933200                                                                     0.000000000354813389233575458433                                                                     0.000000000398107170553497250770                                                                     0.000000000446683592150963118556                                                                     0.000000000501187233627272285002                                                                     0.000000000562341325190349080395                                                                     0.000000000630957344480193249434                                                                     0.000000000707945784384137910802                                                                     0.000000000794328234724281502066                                                                     0.000000000891250938133745529953                                                                     0.000000001000000000000000000000                                                                     0.000000001122018454301963435591                                                                     0.000000001258925411794167210424                                                                     0.000000001412537544622754302156                                                                     0.000000001584893192461113485202                                                                     0.000000001778279410038922801225                                                                     0.000000001995262314968879601352                                                                     0.000000002238721138568339611955                                                                     0.000000002511886431509580111085                                                                     0.000000002818382931264453819102                                                                     0.000000003162277660168379331999                                                                     0.000000003548133892335754584332                                                                     0.000000003981071705534972507703                                                                     0.000000004466835921509631185563                                                                     0.000000005011872336272722850016                                                                     0.000000005623413251903490803950                                                                     0.000000006309573444801932494344                                                                     0.000000007079457843841379108022                                                                     0.000000007943282347242815020659                                                                     0.000000008912509381337455299531                                                                     0.000000010000000000000000000000  
   100                                                                     1.237879976090854751942618051405                                                                     1.388924177384812302742957452667                                                                     1.558398558651933179382408602735                                                                     1.748551941965049772832615729772                                                                     1.961907547190321619851852078886                                                                     2.201296473581841050930528663453                                                                     2.469895266748660184356018458364                                                                     2.771268069485067366919965823535                                                                     3.109413915780021490322847778573                                                                     3.488819795568515225342338343930                                                                     3.914520194361877515841967101120                                                                     4.392163897811735293442378494492                                                                     4.928088947663610117267614351913                                                                     5.529406743720113405370098794689                                                                     6.204096407795694508912018406375                                                                     6.961110661815288966781763411173                                                                     7.810494624994908251042887041801                                                                     8.763519106470580504335789873961                                                                     9.832830162087844471214951566911                                                                    11.032616899879527843112285326961                                                                    12.378799760908547519426180514047                                                                    13.889241773848123027429574526671                                                                    15.583985586519331793824086027350                                                                    17.485519419650497728326157297722                                                                    19.619075471903216198518520788865                                                                    22.012964735818410509305286634526                                                                    24.698952667486601843560184583641                                                                    27.712680694850673669199658235349                                                                    31.094139157800214903228477785733                                                                    34.888197955685152253423383439303                                                                    39.145201943618775158419671011198                                                                    43.921638978117352934423784944924                                                                    49.280889476636101172676143519127                                                                    55.294067437201134053700987946887                                                                    62.040964077956945089120184063752                                                                    69.611106618152889667817634111732                                                                    78.104946249949082510428870418008                                                                    87.635191064705805043357898739611                                                                    98.328301620878444712149515669113                                                                   110.326168998795278431122853269612                                                                   123.787997609085475194261805140473  
   200                                                                     2.475759952181709503885236102809                                                                     2.777848354769624605485914905334                                                                     3.116797117303866358764817205470                                                                     3.497103883930099545665231459544                                                                     3.923815094380643239703704157773                                                                     4.402592947163682101861057326905                                                                     4.939790533497320368712036916728                                                                     5.542536138970134733839931647070                                                                     6.218827831560042980645695557147                                                                     6.977639591137030450684676687860                                                                     7.829040388723755031683934202239                                                                     8.784327795623470586884756988984                                                                     9.856177895327220234535228703825                                                                    11.058813487440226810740197589377                                                                    12.408192815591389017824036812750                                                                    13.922221323630577933563526822346                                                                    15.620989249989816502085774083601                                                                    17.527038212941161008671579747922                                                                    19.665660324175688942429903133822                                                                    22.065233799759055686224570653922                                                                    24.757599521817095038852361028094                                                                    27.778483547696246054859149053342                                                                    31.167971173038663587648172054701                                                                    34.971038839300995456652314595444                                                                    39.238150943806432397037041577730                                                                    44.025929471636821018610573269051                                                                    49.397905334973203687120369167282                                                                    55.425361389701347338399316470698                                                                    62.188278315600429806456955571467                                                                    69.776395911370304506846766878605                                                                    78.290403887237550316839342022396                                                                    87.843277956234705868847569889847                                                                    98.561778953272202345352287038254                                                                   110.588134874402268107401975893774                                                                   124.081928155913890178240368127503                                                                   139.222213236305779335635268223465                                                                   156.209892499898165020857740836017                                                                   175.270382129411610086715797479222                                                                   196.656603241756889424299031338227                                                                   220.652337997590556862245706539223                                                                   247.575995218170950388523610280946  
   300                                                                     3.713639928272564255827854154214                                                                     4.166772532154436908228872358001                                                                     4.675195675955799538147225808205                                                                     5.245655825895149318497847189316                                                                     5.885722641570964859555556236659                                                                     6.603889420745523152791585990358                                                                     7.409685800245980553068055375092                                                                     8.313804208455202100759897470604                                                                     9.328241747340064470968543335720                                                                    10.466459386705545676027015031791                                                                    11.743560583085632547525901303359                                                                    13.176491693435205880327135483477                                                                    14.784266842990830351802843055738                                                                    16.588220231160340216110296384066                                                                    18.612289223387083526736055219125                                                                    20.883331985445866900345290233519                                                                    23.431483874984724753128661125402                                                                    26.290557319411741513007369621883                                                                    29.498490486263533413644854700733                                                                    33.097850699638583529336855980883                                                                    37.136399282725642558278541542141                                                                    41.667725321544369082288723580013                                                                    46.751956759557995381472258082051                                                                    52.456558258951493184978471893166                                                                    58.857226415709648595555562366595                                                                    66.038894207455231527915859903577                                                                    74.096858002459805530680553750922                                                                    83.138042084552021007598974706047                                                                    93.282417473400644709685433357200                                                                   104.664593867055456760270150317908                                                                   117.435605830856325475259013033594                                                                   131.764916934352058803271354834771                                                                   147.842668429908303518028430557381                                                                   165.882202311603402161102963840661                                                                   186.122892233870835267360552191255                                                                   208.833319854458669003452902335197                                                                   234.314838749847247531286611254025                                                                   262.905573194117415130073696218833                                                                   294.984904862635334136448547007340                                                                   330.978506996385835293368559808835                                                                   371.363992827256425582785415421419  
   400                                                                     4.951519904363419007770472205619                                                                     5.555696709539249210971829810668                                                                     6.233594234607732717529634410940                                                                     6.994207767860199091330462919089                                                                     7.847630188761286479407408315546                                                                     8.805185894327364203722114653810                                                                     9.879581066994640737424073833456                                                                    11.085072277940269467679863294139                                                                    12.437655663120085961291391114293                                                                    13.955279182274060901369353375721                                                                    15.658080777447510063367868404479                                                                    17.568655591246941173769513977969                                                                    19.712355790654440469070457407650                                                                    22.117626974880453621480395178754                                                                    24.816385631182778035648073625500                                                                    27.844442647261155867127053644692                                                                    31.241978499979633004171548167202                                                                    35.054076425882322017343159495843                                                                    39.331320648351377884859806267644                                                                    44.130467599518111372449141307843                                                                    49.515199043634190077704722056188                                                                    55.556967095392492109718298106684                                                                    62.335942346077327175296344109402                                                                    69.942077678601990913304629190888                                                                    78.476301887612864794074083155460                                                                    88.051858943273642037221146538103                                                                    98.795810669946407374240738334563                                                                   110.850722779402694676798632941396                                                                   124.376556631200859612913911142934                                                                   139.552791822740609013693533757211                                                                   156.580807774475100633678684044793                                                                   175.686555912469411737695139779694                                                                   197.123557906544404690704574076508                                                                   221.176269748804536214803951787548                                                                   248.163856311827780356480736255006                                                                   278.444426472611558671270536446930                                                                   312.419784999796330041715481672033                                                                   350.540764258823220173431594958444                                                                   393.313206483513778848598062676454                                                                   441.304675995181113724491413078446                                                                   495.151990436341900777047220561892  
   500                                                                     6.189399880454273759713090257023                                                                     6.944620886924061513714787263335                                                                     7.791992793259665896912043013675                                                                     8.742759709825248864163078648861                                                                     9.809537735951608099259260394432                                                                    11.006482367909205254652643317263                                                                    12.349476333743300921780092291820                                                                    13.856340347425336834599829117674                                                                    15.547069578900107451614238892866                                                                    17.444098977842576126711691719651                                                                    19.572600971809387579209835505599                                                                    21.960819489058676467211892472461                                                                    24.640444738318050586338071759563                                                                    27.647033718600567026850493973443                                                                    31.020482038978472544560092031875                                                                    34.805553309076444833908817055865                                                                    39.052473124974541255214435209003                                                                    43.817595532352902521678949369804                                                                    49.164150810439222356074757834555                                                                    55.163084499397639215561426634804                                                                    61.893998804542737597130902570235                                                                    69.446208869240615137147872633355                                                                    77.919927932596658969120430136752                                                                    87.427597098252488641630786488609                                                                    98.095377359516080992592603944325                                                                   110.064823679092052546526433172629                                                                   123.494763337433009217800922918204                                                                   138.563403474253368345998291176745                                                                   155.470695789001074516142388928667                                                                   174.440989778425761267116917196513                                                                   195.726009718093875792098355055991                                                                   219.608194890586764672118924724618                                                                   246.404447383180505863380717595635                                                                   276.470337186005670268504939734435                                                                   310.204820389784725445600920318758                                                                   348.055533090764448339088170558662                                                                   390.524731249745412552144352090042                                                                   438.175955323529025216789493698055                                                                   491.641508104392223560747578345567                                                                   551.630844993976392155614266348058                                                                   618.939988045427375971309025702365  
   600                                                                     7.427279856545128511655708308428                                                                     8.333545064308873816457744716002                                                                     9.350391351911599076294451616410                                                                    10.491311651790298636995694378633                                                                    11.771445283141929719111112473319                                                                    13.207778841491046305583171980715                                                                    14.819371600491961106136110750184                                                                    16.627608416910404201519794941209                                                                    18.656483494680128941937086671440                                                                    20.932918773411091352054030063581                                                                    23.487121166171265095051802606718                                                                    26.352983386870411760654270966953                                                                    29.568533685981660703605686111475                                                                    33.176440462320680432220592768131                                                                    37.224578446774167053472110438250                                                                    41.766663970891733800690580467038                                                                    46.862967749969449506257322250804                                                                    52.581114638823483026014739243765                                                                    58.996980972527066827289709401466                                                                    66.195701399277167058673711961765                                                                    74.272798565451285116557083084282                                                                    83.335450643088738164577447160026                                                                    93.503913519115990762944516164103                                                                   104.913116517902986369956943786331                                                                   117.714452831419297191111124733190                                                                   132.077788414910463055831719807154                                                                   148.193716004919611061361107501845                                                                   166.276084169104042015197949412094                                                                   186.564834946801289419370866714400                                                                   209.329187734110913520540300635816                                                                   234.871211661712650950518026067189                                                                   263.529833868704117606542709669542                                                                   295.685336859816607036056861114762                                                                   331.764404623206804322205927681322                                                                   372.245784467741670534721104382510                                                                   417.666639708917338006905804670395                                                                   468.629677499694495062573222508050                                                                   525.811146388234830260147392437666                                                                   589.969809725270668272897094014681                                                                   661.957013992771670586737119617670                                                                   742.727985654512851165570830842838  
   700                                                                     8.665159832635983263598326359833                                                                     9.722469241693686119200702168669                                                                    10.908789910563532255676860219145                                                                    12.239863593755348409828310108405                                                                    13.733352830332251338962964552205                                                                    15.409075315072887356513700644168                                                                    17.289266867240621290492129208548                                                                    19.398876486395471568439760764744                                                                    21.765897410460150432259934450013                                                                    24.421738568979606577396368407511                                                                    27.401641360533142610893769707838                                                                    30.745147284682147054096649461446                                                                    34.496622633645270820873300463388                                                                    38.705847206040793837590691562820                                                                    43.428674854569861562384128844625                                                                    48.727774632707022767472343878211                                                                    54.673462374964357757300209292604                                                                    61.344633745294063530350529117726                                                                    68.829811134614911298504660968377                                                                    77.228318299156694901785997288726                                                                    86.651598326359832635983263598329                                                                    97.224692416936861192007021686697                                                                   109.087899105635322556768602191453                                                                   122.398635937553484098283101084053                                                                   137.333528303322513389629645522055                                                                   154.090753150728873565137006441680                                                                   172.892668672406212904921292085485                                                                   193.988764863954715684397607647443                                                                   217.658974104601504322599344500134                                                                   244.217385689796065773963684075119                                                                   274.016413605331426108937697078387                                                                   307.451472846821470540966494614465                                                                   344.966226336452708208733004633889                                                                   387.058472060407938375906915628209                                                                   434.286748545698615623841288446261                                                                   487.277746327070227674723438782127                                                                   546.734623749643577573002092926058                                                                   613.446337452940635303505291177277                                                                   688.298111346149112985046609683794                                                                   772.283182991566949017859972887281                                                                   866.515983263598326359832635983311  
   800                                                                     9.903039808726838015540944411237                                                                    11.111393419078498421943659621336                                                                    12.467188469215465435059268821880                                                                    13.988415535720398182660925838177                                                                    15.695260377522572958814816631092                                                                    17.610371788654728407444229307620                                                                    19.759162133989281474848147666912                                                                    22.170144555880538935359726588279                                                                    24.875311326240171922582782228586                                                                    27.910558364548121802738706751441                                                                    31.316161554895020126735736808958                                                                    35.137311182493882347539027955938                                                                    39.424711581308880938140914815301                                                                    44.235253949760907242960790357508                                                                    49.632771262365556071296147251000                                                                    55.688885294522311734254107289384                                                                    62.483956999959266008343096334405                                                                    70.108152851764644034686318991687                                                                    78.662641296702755769719612535289                                                                    88.260935199036222744898282615687                                                                    99.030398087268380155409444112376                                                                   111.113934190784984219436596213367                                                                   124.671884692154654350592688218804                                                                   139.884155357203981826609258381775                                                                   156.952603775225729588148166310920                                                                   176.103717886547284074442293076206                                                                   197.591621339892814748481476669126                                                                   221.701445558805389353597265882792                                                                   248.753113262401719225827822285867                                                                   279.105583645481218027387067514421                                                                   313.161615548950201267357368089585                                                                   351.373111824938823475390279559389                                                                   394.247115813088809381409148153016                                                                   442.352539497609072429607903575097                                                                   496.327712623655560712961472510013                                                                   556.888852945223117342541072893860                                                                   624.839569999592660083430963344067                                                                   701.081528517646440346863189916888                                                                   786.626412967027557697196125352908                                                                   882.609351990362227448982826156893                                                                   990.303980872683801554094441123784  
   900                                                                    11.140919784817692767483562462642                                                                    12.500317596463310724686617074003                                                                    14.025587027867398614441677424615                                                                    15.736967477685447955493541567949                                                                    17.657167924712894578666668709978                                                                    19.811668262236569458374757971073                                                                    22.229057400737941659204166125276                                                                    24.941412625365606302279692411813                                                                    27.984725242020193412905630007159                                                                    31.399378160116637028081045095372                                                                    35.230681749256897642577703910077                                                                    39.529475080305617640981406450430                                                                    44.352800528972491055408529167213                                                                    49.764660693481020648330889152197                                                                    55.836867670161250580208165657375                                                                    62.649995956337600701035870700557                                                                    70.294451624954174259385983376206                                                                    78.871671958235224539022108865648                                                                    88.495471458790600240934564102200                                                                    99.293552098915750588010567942648                                                                   111.409197848176927674835624626423                                                                   125.003175964633107246866170740038                                                                   140.255870278673986144416774246154                                                                   157.369674776854479554935415679497                                                                   176.571679247128945786666687099785                                                                   198.116682622365694583747579710731                                                                   222.290574007379416592041661252767                                                                   249.414126253656063022796924118141                                                                   279.847252420201934129056300071601                                                                   313.993781601166370280810450953724                                                                   352.306817492568976425777039100783                                                                   395.294750803056176409814064504312                                                                   443.528005289724910554085291672144                                                                   497.646606934810206483308891521984                                                                   558.368676701612505802081656573764                                                                   626.499959563376007010358707005592                                                                   702.944516249541742593859833762075                                                                   788.716719582352245390221088656500                                                                   884.954714587906002409345641022021                                                                   992.935520989157505880105679426505                                                                  1114.091978481769276748356246264257  
