 T ionization_fraction Pressure Internal_Energy Specific_Heat
        4200     7.28707165610696390529954829188350153E-0006     346608.931584763044673098950923881434           520008.294828809242790847274701221288           124247922.490271299895693019529967015      
        4300     1.14803016509213366821041378177374620E-0005     354863.013199072318144965002356913324           532444.024486146603096915235341838631           124480598.791691911789063112309764550      
        4400     1.77236225826493046428102521230632181E-0005     363117.908434462813963096138105491758           544907.672323498445922810669635375644           124811166.166605787523434716031622388      
        4500     2.68493249548163688707098394022645537E-0005     371373.977129002525055928754854205458           557410.616779340654997877715738298689           125272703.871095904634453844472888437      
        4600     3.99602308053145136966496142452142946E-0005     379631.709293025364273177352451286822           569967.954605407046780773573345893236           125906727.374770712976100743957743927      
        4700     5.84956100710256498132477422228404211E-0005     387891.761838903133088477201737651774           582599.414371326114110170512984396337           126764598.074025116188618873089667865      
        4800     8.43073715595391594243143289575439679E-0005     396155.002644673392940371246829673661           595330.414773313514099797434591079310           127909012.352892772509858007432271099      
        4900     1.19746974979113966468278464600456351E-0004     404422.562725597311996798727283507910           608193.274722037153779931728360601439           129415549.247604133797272038726911356      
        5000     1.67763651032153279821539935948598862E-0004     412695.897375192762689467389637481709           621228.584146374638144709989842195025           131374266.756504938453954210409498109      
        5100     2.32013011935988800296419783429998208E-0004     420976.856542769880935308804671255542           634486.723963489866357884332979953245           133891272.585045489759922164702817803      
        5200     3.16977662092078564133667166845296321E-0004     429267.765738482950443233942396435472           648029.558114687481783325566845140232           137090320.886171995346325205207023718      
        5300     4.28097771436675994192042797016024975E-0004     437571.517267963997819297320489439855           661932.270836793534227981354797601074           141114323.255849670139258176703927308      
        5400     5.71911972025502137574011310438909464E-0004     445891.672532735113969060620433451778           676285.354968730462235663626664639159           146126784.704279323777359601263707585      
        5500     7.56207881270256968660667801827933846E-0004     454232.575676578121466028055236675565           691196.742642163872125065322021756839           152313131.173956509920034088161859576      
        5600     9.90179883111935035635483592592645182E-0004     462599.478039289047397367693669387086           706794.046701263341615532668037342556           159881840.933479026043003349727937667      
        5700     1.28459519865533182234538923626105281E-0003     470998.674322315269600645828142568517           723226.927641571342686256515646500336           169065432.430212269986615307480022659      
        5800     1.65196455764358361375435834236603762E-0003     479437.649179591493030075327119367966           740669.536102095329379375614916363764           180121184.049915789075449500357953838      
        5900     2.10671391650528885955632678912768333E-0003     487925.232768783704968544518821823180           759322.982427227431275755402151477107           193331493.145840731859493017354186501      
        6000     2.66536234404460841630011056125965868E-0003     496471.767859107528026953166393952596           779417.903882977657177587809371719034           209004078.173258153792301186023096973      
        6100     3.34669379966359571695130401716222817E-0003     505089.282672665229542074216562416897           801216.960937677717160409789373190483           227471634.670728305773460673010729658      
        6200     4.17192577150594268685828312662878663E-0003     513791.670624772483997897698718258708           825017.302998823448886791888508809637           249091100.321078295629289485268658279      
        6300     5.16486937032026675095492618249298580E-0003     522594.873972183180809436461610718595           851152.928742041695855232964247223057           274242399.025804738568006808437089706      
        6400     6.35207890551654932625975466210928327E-0003     531517.069833286628394920501613010986           879996.913027622990153910865561183273           303326654.139583571726675128062823395      
        6500     7.76298372990611685705313350143503668E-0003     540578.854103254865460711607951845831           911963.399749612458953487933972024059           336763712.934886725965448004665934570      
        6600     9.43000026762244772107315450832245003E-0003     549803.421103937157062153410267148068           947509.330218248690689387755077049349           374988989.611937843916025988791533445      
        6700     1.13886160361531737971404139319012841E-0002     559216.733295830657574172376991629224           987135.791922830514345306872764486487           418449468.826997100056930663970227367      
        6800     1.36774444566674452759143455165764308E-0002     568847.678757620082348255188105948567           1031388.96853025598221919927183016592           467598915.939825703677634986624157088      
        6900     1.63382365099991575305124046953683142E-0002     578728.206806507552778222066300246634           1080860.49510805563262986778213678665           522892016.116956614270459738153095285      
        7000     1.94158530135202278836723020193058107E-0002     588893.441447271183520608471889752069           1136187.26726762382047671014796812972           584777641.183617864577572459638284680      
        7100     2.29581815030489485295653276883876465E-0002     599381.760991042523639235409093362148           1198050.47816923100089982730429726736           653690946.595806910108634130588444454      
        7200     2.70159848133792093152931997133502553E-0002     610234.832974996938353944603475765918           1267173.69900906430638547473628215890           730044139.669970278518308728062699297      
        7300     3.16426967377913677958412318215245234E-0002     621497.609703007784711887985441684143           1344320.21126241567362639941165208326           814216415.544876860386907533233892216      
        7400     3.68941296729708053385740326916330932E-0002     633218.259918930914054853891138879433           1430289.09693693272885176442573498877           906542407.004654679876533647188550474      
        7500     4.28280884183678505984634614993916457E-0002     645448.027919097563312939179441391255           1525909.99786079154084881213701201864           1007299256.72278969427077922144596301      
        7600     4.95039334535349494073068549364570044E-0002     658241.041854969016875665381549343119           1632037.14082224798693298522122695663           1116693396.62501436609187105377206837      
        7700     5.69819960644237516406669020732739418E-0002     671654.006269531781368439535767334312           1749541.25973114376511163421928255129           1234845232.13157184621293586638425730      
        7800     6.53228238595166015021607439379700950E-0002     685745.756495895528706377939736204963           1879299.10178900150095075011184751589           1361771817.88783970920816290814623241      
        7900     7.45866209546720722150464842788518788E-0002     700576.902611766978883916299894444095           2022185.60310796397949233552358519467           1497374530.74059524355091537608116650      
        8000     8.48320076493849281011900960139279580E-0002     716208.996400973526200914693163488245           2179056.48677147508143366998569971098           1641415851.54918429812074310621330637      
        8100     9.61152136545415434590213091297905248E-0002     732703.926709864266253110521461577356           2350736.84950450100672279162504227851           1793506392.34810551292974307247309848      
        8200    0.108489146778433213136384382572583536           750123.190577859877793532937534200762           2538007.94013345907322988655023160057           1953091417.49500290071985724922914167      
        8300    0.122001591792536996427542399194461091           768526.522461494994661984486651427144           2741581.64776607667056111493145835415           2119426105.76047238743923337952827146      
        8400    0.136694336900526863958837790905202030           787971.077301381386958614905799787911           2962087.90064740749808882454337164905           2291569571.74432180241802538622484674      
        8500    0.152601555582097675898839567895796189           808510.048007344869306806937835457771           3200051.51960209625809462897235389886           2468370521.37178562074315499247288414      
        8600    0.169748463491542186065779922666935304           830191.398031509995038626882201809710           3455872.82606800802840489161783068239           2648461645.39797355905312457269530733      
        8700    0.188149548571367500820178413632321238           853056.221018474051438102059256781474           3729802.13284691780105163737571666778           2830253120.39601557906743866626813501      
        8800    0.207807247448843982463591477233271281           877137.336920107076682969297659074472           4021920.40136722871706942842167156206           3011938157.47349486294419667630181201      
        8900    0.228710599095546238708441355427950979           902457.805872086391448079858772198997           4332119.47949173583433058076153732060           3191503999.29462133518953293550686895      
        9000    0.250833717101731441070691089478949088           929029.240686271541562022439542542251           4660079.67512201363353074106747526640           3366747665.05241767395628916174798156      
        9100    0.274134218188977548471717295383498747           956850.010833222794000640775920107522           5005246.59714138391068009198178924512           3535299728.56044007827001458411428986      
        9200    0.298553604435995229379013050752165700           985904.851935876548967677108909714418           5366835.54727294435833531879847522657           3694675594.67147878387846761291637550      
        9300    0.324014456085846216440764393982396406           1016162.04635632442097253316795508071           5743790.73369038656076874385552590222           3842302865.19315386275817656158307217      
        9400    0.350422889882599040276911686944756617           1047574.54945592353253540641419398035           6134818.97462388106292896190176873894           3975606040.41781380477143722699030402      
        9500    0.377666005021251782256849533623826321           1080077.30791595745312297930278547498           6538352.41517681393951569073749456786           4092052645.46392917452034474475999922      
        9600    0.405614718384890157509554170309550951           1113588.72122023158743801460295001988           6952587.64203293027758114006346369735           4189250005.48867861383404493043451402      
        9700    0.434124081921284585845091908214023557           1148010.22798833568577916525937806327           7375489.19606095112622197806506496134           4265023144.70318409978258928396166575      
        9800    0.463035422396597731389968375979423362           1183227.38186822643188132285523512257           7804819.05155447789796496916490448301           4317505923.91842087128353146856551664      
        9900    0.492178394021437305730709018137804113           1219110.96219577977418093356719747270           8238165.01298380325415005243120771973           4345227678.55862921977992701117391674      
       10000    0.521375774633250375999826978661642720           1255520.45041958865606940279959854376           8673008.38894576690598448500134393551           4347200656.64088649946960688189912868      
       10100    0.550444335485690140976320745738970155           1292304.47133801681799944056616127383           9106735.98103768983015335233189385134           4322979620.39279267263480710188015792      
       10200    0.579201435580748831986788934259737194           1329306.09608608850083061231828941060           9536733.91444053516826570423386004614           4272719567.51222274764506601853805202      
       10300    0.607468331860158685939159940242095334           1366365.68008648230534889498647888634           9960435.00252202127177630014246633684           4197196173.84422808884999804011293805      
       10400    0.635074425340906739172082705236621581           1403324.66819197033699067875368773047           10375379.7507596211246187418982929960           4097800686.91491821343581944682017566      
       10500    0.661860958287540870604522256339072443           1440029.13439069832722279738210585483           10779269.8135168393908017047048882385           3976504151.78692672496067288122265687      
       10600    0.687685417596366044624454042234124337           1476334.12234964482688446155106218403           11170031.8488723816020100730537944779           3835788574.38859450025205674748034392      
       10700    0.712425437503619847182075919630000595           1512107.76188505191958939420962265433           11545874.5171790470792019635976295590           3678545404.86321748266082466455740412      
       10800    0.735979305591665212688389555640470844           1547232.55128537969794913151123400504           11905296.9941222011444300895189562043           3507961521.95489651467321909367184668      
       10900    0.758269202859065981555436967746729239           1581609.12405121323619148445086030787           12247136.8153362763514094341414467495           3327379454.19739661425250762435129104      
       11000    0.779240120348968131320441628848371552           1615156.25133968726673904996344214198           12570555.7716324262167189996380646236           3140168405.26108246496380385842576675      
       11100    0.798861112956271162258275744431013027           1647812.93169427540199331349624641386           12875059.3715656866766939605084286529           2949584832.97903068884761716607516145      
       11200    0.817122730057435611398983687532935024           1679537.00915638664994296862045436535           13160461.3084286334779819092310749649           2758666410.59280887701465081124775257      
       11300    0.834036055396485028595681034373297825           1710305.16484386980652018811093094204           13426870.9443289256531633770790048919           2570133784.16909038953875745551295252      
       11400    0.849629398400065526061315934537349395           1740110.65148000454966734160515175033           13674646.8239243747725727554462043919           2386333150.84336596671180443893106260      
       11500    0.863945750186684289519696236076388165           1768961.58981868862987086675664508780           13904360.9893960652422180854105965879           2209198898.66497078243466437019461003      
       11600    0.877040050877734538860529587958152282           1796878.95846376605939112371726310482           14116760.3781497775558395524714618370           2040242142.49513309033357558863182775      
       11700    0.888975901525683912524571394860439071           1823893.91213080437333564894048288375           14312719.9805891227554169485970762790           1880567938.13310729585623115981113775      
       11800    0.899823260768596269024928104150318265           1850045.89602480504270925857720467030           14493210.0158721997995576623946411171           1730901521.79076756988689646444679433      
       11900    0.909655214221377581139957570694219460           1875379.73554702451249308773208428540           14659249.4951772717409658369532771564           1591640022.57376337586060713778108772      
       12000    0.918546783952617752934045404650578755           1899944.58634251398310474320515406472           14811889.1429312162900603129774967408           1462891253.80010856065490952790176272      
       12100    0.926572400102873402050311174397493067           1923791.48947123861119599126235815304           14952174.8031736668898491547582649182           1344534422.86181349858908090110403998      
       12200    0.933804894182786399061103350696431099           1946972.33342694921034912925183536061           15081132.7725944151291177585070903509           1236265715.27925110432610459940354399      
       12300    0.940314152652168933194095625539030815           1969538.42147325663372409362534307121           15199750.1174827297847575728639194346           1137648221.10953488393981281468868879      
       12400    0.946166582168121714582346150151291944           1991539.80290381133647916039191662432           15308966.7066966918943614160076235787           1048149958.63632801088159188668967794      
       12500    0.951424405409818203309309828631238782           2013024.40305266928798559530689986040           15409664.7364061491339566180185000045           967181225.555726294744324623181910485      
       12600    0.956145546605287101908932183114082457           2034037.73162075105531354642424156430           15502666.8018304072107212482482985832           894120778.516083982423549282528811132      
       12700    0.960383368020496160076482099100883021           2054622.42913193470454599725105463567           15588731.7852950142403323015470651399           828340302.388508317469115306437210056      
       12800    0.964186836608174473594431140467775663           2074818.25472953073389397145551498956           15668557.0081464607371278895702869182           769219566.591352030625073415050125534      
       12900    0.967600480952395947250817323221259142           2094661.85897813562436373726999385182           15742777.3292565748342031152144494876           716161099.109814302763472217462694089      
       13000    0.970664863235748836752446978581232111           2114187.10706493477645729931095856919           15811971.7761180459828363715477988810           668595000.859942359822639618268874894      
       13100    0.973416471368767691987504288584334162           2133424.79851848034678050291899653192           15876661.7196550113548066511995689712           625989100.842786556798568449665949706      
       13200    0.975888255081077532920442026858351720           2152403.08307589347866409330740737568           15937318.4793856246730650185539916096           587848331.472115064348332016710040806      
       13300    0.978109772784757108185242792237831620           2171147.47588339357995889154053805602           15994365.2587824589617153711487339996           553717669.812625279790628377425375628      
       13400    0.980107527186143300799547006493997402           2189681.08869427553631484864549697861           16048181.8626460893798367072629686135           523181181.461129463289189147997614580      
       13500    0.981905252849442816878446641258076138           2208024.82415466479966596217682827703           16099108.7333924604159319591184750756           495860663.824336625231682759285914487      
       13600    0.983524123721539577130138865000963894           2226197.49449692649123100843248169544           16147449.8316292593788914770476550827           471414540.998629666077909481814711534      
       13700    0.984983074784318660595185703572613107           2244216.07954094463421061712506118214           16193477.2119441275707687296912749974           449534635.256146632666201008331512163      
       13800    0.986298961286170829033566486278447180           2262095.81564919246181301794114944664           16237433.2299636436962708104329073782           429944636.024057807196635075453409350      
       13900    0.987486817279606706777164187094696586           2279850.40648043480878446720226260056           16279534.2253453415570861179807571727           412396934.832768552973957225826547912      
       14000    0.988560052834438544335393120539943434           2297492.17569350202585401355198438885           16319973.3190842770834310643860220091           396670048.980871968771068730962024281      
       14100    0.989530592623696698800344028963901693           2315032.16119700504726083776310574813           16358922.3596523859203231682468424657           382566643.620945311846847838178230694      
       14200    0.990409082994435605222586326049014251           2332480.29651584563384244219355459717           16396534.8916721778798197874143102524           369910584.161247892282761832020887869      
       14300    0.991204993549226491454005437693434729           2349845.47792164448722036391907791692           16432947.5794791285909728952378451307           358545281.551668595929878957663534316      
       14400    0.991926769792119844703471107090072391           2367135.69727621678268407754785774375           16468282.3942516385558488147090854474           348331365.479134852693729763327526213      
       14500    0.992581941536017830153635866433911657           2384358.12949667864474859097302926741           16502648.1569669230112723769955738600           339144916.463023837829835486106493585      
       14600    0.993177225169077047202460991910768489           2401519.21798929701696496908076708791           16536141.9983379239464966137127025163           330875786.057323164590301231269893513      
       14700    0.993718614636853143933281109858580224           2418624.75145789445301424495744214105           16568850.6588603855586541221501044629           323426079.317476536300380666638997799      
       14800    0.994211463065185374544932361732565706           2435679.93378608724991874146821192969           16600851.6565877107051895192264036012           316708780.950920861013641878852631548      
       14900    0.994660551969290562411278641347278340           2452689.44269675896534260008662650899           16632214.2764104231579554969822954888           310646563.088802982092021757895702534      
       15000    0.995070158196765044049123345110696822           2469657.48903328608617311135357263334           16663000.5307575893275651938163060381           305170654.359270085723870731784196670      
       15100    0.995444108145037612852444805547335370           2486587.86349773900193536535773801836           16693265.9357625150458629107721147218           300219893.462535784577022677824792267      
       15200    0.995785827312781576683500388595718913           2503483.98022065894279611831764394940           16723060.2219112893048244625940317385           295739869.211336007757907334315988928      
       15300    0.996098386674365678622301675973404313           2520348.91877303238452344673261899249           16752428.0009819672286277446506587974           291682129.167995241252306438529155959      
       15400    0.996384539966031299720634632379073284           2537185.45692430811254916819103842725           16781409.3007488256685819192814038323           288003521.678508602324182828636648734      
       15500    0.996646759245237382636740500697667734           2553996.10303778195495325343320065128           16810040.0766546270277885405593112839           284665584.221342082038021196227705911      
       15600    0.996887264929407032671443440122462106           2570783.12311951771950125131304148523           16838352.6435700131234725577684404705           281634018.629729187752996371891207545      
       15700    0.997108054103920287339799689444857221           2587548.56711219538496619671643565299           16866376.0838811774016067236753604822           278878208.363015411758430303158748557      
       15800    0.997310923579222829307353814454742541           2604294.28974400600262427438517727255           16894136.5790293447545838439173115408           276370814.059458409454684891698413638      
       15900    0.997497491755941716676702018462408735           2621021.97095514701021323357719638270           16921657.7248936679944937201696646722           274087400.440361117140698972578536834      
       16000    0.997669217751470830894814206626710457           2637733.13379100309127363740096656129           16948960.8077110553992946966893379205           272006109.621286864072357842655864024      
       16100    0.997827417932901947236716494576388719           2654429.15979630440418260880795316828           16976065.0424710445756772388568064813           270107377.000511679739202287879078275      
       16200    0.997973281190477027590148865323628976           2671111.30354410590866858318897514880           17002987.7936110757823473701548750444           268373673.857350527808796196602970737      
       16300    0.998107882083127077888141794956233035           2687780.70505864442323569727591962489           17029744.7648413733001185904608809782           266789284.204165919576312550777843272      
       16400    0.998232192469927344078668553523274890           2704438.40083991539941460801074285743           17056350.1671549275516387454726831023           265340107.870233116888149528545426740      
       16500    0.998347092708573904258330423510310534           2721085.33487461041657490246191586583           17082816.8811784616816290807612033523           264013477.701989868211115588921932300      
       16600    0.998453380077001342421265001578836735           2737722.36639747337968369743225842780           17109156.5784867860732912739767363462           262798013.261285406335857296938533397      
       16700    0.998551777899449292896460539145675871           2754350.27904050728431015567264855572           17135379.8541727650398582877816977728           261683474.971473357075860760793988056      
       16800    0.998642943089035008902142338018331582           2770969.78823866337680937104004763224           17161496.3361806175948258082490952479           260660640.936730259060394293784877258      
       16900    0.998727472118713872789567145390722684           2787581.54681710930131023605566545191           17187514.7714449320052093569717598499           259721204.975543253284320851849446308      
       17000    0.998805907931654078045900182389766720           2804186.15219208352800523049887257839           17213443.1266837820580546695711675525           258857670.919380591507741353034805042      
       17100    0.998878742845708931367788264125781363           2820784.14826085613702918058001081802           17239288.6290577809806976993346793533           258063289.737979215071363414384379092      
       17200    0.998946427491703986321986440768975731           2837376.03600011765624605034786052912           17265057.8984684236388911282477450627           257331943.921056104585505133537617592      
       17300    0.999009370941306461700222471849685092           2853962.27192841877309593804863188116           17290756.9469169529970515670703133272           256658118.642838240382319611239422605      
       17400    0.999067947461951512383463055411730433           2870543.27609100300512104053610493991           17316391.2784490835142002904579700520           256036814.058758192931692939879146695      
       17500    0.999122498340186340310498286454260953           2887119.43325695270332413597436927959           17341965.9146956094274950589542246617           255463506.486749827526511526974783196      
       17600    0.999173335418604255741014495153517289           2903691.09669551498776699284030518950           17367485.4465973751439040506067081963           254934096.221131356179209360006819568      
       17700    0.999220744023581735754241230736389376           2920258.59123770658133580951156064576           17392954.0771247655095745351132772115           254444863.367456838672976492916676611      
       17800    0.999264985086867256072876056609154694           2936822.21529869392201965472649977936           17418375.6519401210235162138485986647           253992432.936082573973866390084775199      
       17900    0.999306297510563208501410200896816271           2953382.24336476528817339794354286371           17443753.6939266796673918124166132673           253573739.564142685990359458175019572      
       18000    0.999344900473544815339977751542263704           2969938.92851041271270549474176659321           17469091.4370000341665504342326792637           253185994.509723702245122395569962454      
       18100    0.999380994797483543327627685960362954           2986492.50362493988559582901811962025           17494391.8457373763788917539424797724           252826662.274654822938313802857080619      
       18200    0.999414764946400124251543086321342145           3003043.18365824579992191373418664330           17519657.6447857803153415519470890521           252493433.047902801794519011739691498      
       18300    0.999446380296543896790608799557144613           3019591.16686365353548113062673716156           17544891.3372637210756486637913637884           252184202.598737909140713632074932528      
       18400    0.999475996647921160181387330799831151           3036136.63647055321984680885290027176           17570095.2269542410723947172350919024           251897051.160590349374648213288872841      
       18500    0.999503757103460474111962076951475832           3052679.76146644812485420104045132886           17595271.4309271376267564168037716953           251630228.522185733718259702239038908      
       18600    0.999529793594592703646857078745415855           3069220.69841476084307056862893806220           17620421.9021328651751832196886920259           251382134.604840136383253350581196125      
       18700    0.999554227549052299806843497095183562           3085759.59202443429719133336594034485           17645548.4389535220149982468079422022           251151307.880123737891846353069243326      
       18800    0.999577170939066031537631192060589724           3102296.57634276117687118380207016368           17670652.7006423567627602203753857290           250936411.314439149470845001474945617      
       18900    0.999598726965794418243737814287603440           3118831.77543276750272226832744748550           17695736.2172531288752118164051354196           250736221.861768040495155650565248897      
       19000    0.999618990965741343262626704293377863           3135365.30443252841547504429131576392           17720800.4030329956938801507675507416           250549618.725145623700311682809037870      
       19100    0.999638050989217981577345846982085559           3151897.27014244591415561206150598817           17745846.5648365994684541493070268255           250375574.722174001530833536713836932      
       19200    0.999655988377869748266245735822577718           3168427.77163968472089486032052580457           17770875.9105686895569402788558311282           250213148.065544147867337053735801503      
       19300    0.999672878389347048858566211737763932           3184956.90099629227860301806744809612           17795889.5583962110844936842601606775           250061474.174264820035189622401580843      
       19400    0.999688790605988805937001666319498855           3201484.74368245573834031456941920941           17820888.5426753591970858593743523633           249919759.500069801816456302422584480      
       19500    0.999703789546415777638820271287819126           3218011.37931652636423982701204624657           17845873.8230412206734601398158112034           249787274.126369312831600723765477930      
       19600    0.999717934931632901305960668509851583           3234536.88188649664089100772759846381           17870846.2882053643603426476356677336           249663347.274599705601037624393469355      
       19700    0.999731282130783514943155512441713377           3251061.32027672236930308737788809880           17895806.7625508541539713267794769498           249547361.696790674598237327918505184      
       19800    0.999743882532001703387604968812316492           3267584.75869432658654050009258210827           17920756.0116013590008478735790043129           249438748.874753649579289094868716569      
       19900    0.999755783810513152917665966435120826           3284107.25694522224919380521627414704           17945694.7459265877341553689139496338           249336985.182019157140790387457777216      
       20000    0.999767030246149556848841021606278924           3300628.87080496738121251977396712031           17970623.6258334711597304558382701334           249241587.866970035878592085407705359      
