 T n_h1/n_h
   1212.34549175262787721970501652140124           2.26480480979174560736824367881896541E-0026
   1333.58004092789066494166351685276733           9.02197347708229039529081318774208471E-0024
   1454.81459010315345266170752284007064           1.33249277778001784521866888707712101E-0021
   1576.04913927841624024109251877053298           9.17002108626476976057307355365425439E-0020
   1697.28368845367902223144422790797205           3.46208643471713856294804047452476089E-0018
   1818.51823762894166883096672185553066           8.08342681433732689661347949323098779E-0017
   1939.75278680420212655459101634745887           1.27696526789629790168326511420768955E-0015
   2060.98733597943725937879226930265609           1.46201260824273647679841756822420140E-0014
   2182.22188515445089517500851673159379           1.27981403889547917166952659320739196E-0013
   2303.45643432793472194953546098378619           8.93546210482007209338257037710651400E-0013
   2424.69098349277605536471713940920314           5.14692352949483784754466271612773361E-0012
   2545.92553261651883922622837986124619           2.51380891213176721338996187504556632E-0011
   2667.16008157182311402355204150894367           1.06464631733861091052045693658983889E-0010
   2788.39462992042309907863410073640699           3.98301232762875848082859395465037836E-0010
   2909.62917631679292696408944537551783           1.33677308779492469627472859332867926E-0009
   3030.86371702364717290200154289800666           4.07736001151609781531883611274019552E-0009
   3152.09824253665424821833931631717972           1.14273653487289847096361161896392362E-0008
   3273.33273049898147470181864729523839           2.97046227191726178479794362208999375E-0008
   3394.56713184144543655171124851747413           7.21935678693509728216405289364751612E-0008
   3515.80134531850071733775308874174433           1.65186841657001318537616275994589786E-0007
   3637.03517326615392982021828386679606           3.57981616254927728431519030867808660E-0007
   3758.26824847928733858594984839604243           7.38625791334621398756964353908243270E-0007
   3879.49991865623937543701300745766542           1.45764977146600853977063696476957589E-0006
   4000.72907102077866979198040253093834           2.76243722010028438524700869102052025E-0006
   4121.95387572628418031826475004403558           5.04523662262910527827184906681598516E-0006
   4243.17142273729083089553062604379872           8.90805323211651934713164077714701103E-0006
   4364.37722349990033088700243589499109           1.52477217600960710500384386962877689E-0005
   4485.56454620075253905978339617919788           2.53643176458071420551920310699237351E-0005
   4606.72355252706979177651834396269053           4.10956139993011245018623041222919392E-0005
   4727.84020516257179411124457221626326           6.49794957836065892153210633529902130E-0005
   4848.89491988727419454621520101265208           1.00444973810370193211272333231547249E-0004
   4969.86094529146271008445977714807391           1.52030590519323930179378536833453626E-0004
   5090.70246831861405376316056669299678           2.25626433595596812427302210286989751E-0004
   5211.37246685550073110508874473801298           3.28732534796700139920241416620807921E-0004
   5331.81036333981509655236309904435942           4.70721987601869398420846453606814830E-0004
   5451.93957543896989322788910530090863           6.63091987325350509435807798087812633E-0004
   5571.66511559624391696417730646096342           9.19679549924989508143970439840505920E-0004
   5690.87144808893149541135245648558500           1.25681333933863220723746878883859304E-0003
   5809.42087967902031127776742607479583           1.69336684969828451147190695087975805E-0003
   5927.15280097187465855046290128434966           2.25067735959406403960584174825814640E-0003
   6043.88412471245148659089163704706840           2.95229585519838664874284981703987708E-0003
   6159.41123645347913999670418317157150           3.82354263757250076828031968764147759E-0003
   6273.51367661072607300192673140798787           4.89086054236759944225954261366660860E-0003
   6385.95960033513381452825227261188535           6.18098272211469650058374441019738524E-0003
   6496.51285307391326496979979579853838           7.71995738706909393698715744884627281E-0003
   6604.94119171322012902334234371223277           9.53210802319083122186396925226457132E-0003
   6711.02502384224787309290318072310252           1.16390163492116221502022667716167234E-0002
   6814.56580501443814716555507134824239           1.40586356808007626739554765233875453E-0002
   6915.39332697354305516071657970129704           1.68046153988694490777192400673494994E-0002
   7013.37118941324910698109437455440201           1.98859019664868813755920456290680926E-0002
   7108.40003500594908165808631506660775           2.33066392850637490268738854123968025E-0002
   7200.41849911164129052973451619220587           2.70663435192598017058751200762351332E-0002
   7289.40198140036455592728664963983274           3.11603157632819257871775207520410515E-0002
   7375.35970329109983573702470343008623           3.55802164650163091277602972219134182E-0002
   7458.33057677450392226786881977984295           4.03147282554951445717735636537858231E-0002
   7538.37838459620890457799560174124403           4.53502456834002930899898592621124189E-0002
   7615.58674059718842229138429884433975           5.06715395825030168173235969414815687E-0002
   7690.05430645732148171092523920197402           5.62623449774576034953332198179147978E-0002
   7761.89030336425713595682457199073373           6.21058816490452427051796054862286732E-0002
   7831.21073300669680346026674493990597           6.81852625719628845101296728059994534E-0002
   7898.13508125208128024379345436746759           7.44838313050292942617383081979449371E-0002
   7962.78382268470520918199360357742457           8.09853919331356173247289918172410219E-0002
   8025.27624343533547896179048527106779           8.76744022062964218318335949061688690E-0002
   8085.72903929669609882000003819706674           9.45360704993368157768811249184667167E-0002
   8144.25514496562393556867009895654912          0.101556432022527637372564638288736804      
   8200.96297529403115900304414070061601          0.108722379985956484914858859748693291      
   8255.95598347292969431582400187494860          0.116021664331125356765328036890687832      
   8309.33236460258347468365300939944372          0.123442880472829590628684551161510327      
   8361.18497903991346765699302490624721          0.130975437019494302326374617263925289      
   8411.60140042101242298583131291925688          0.138609514279455928595609013002943626      
   8460.66393545672753503684190482476931          0.146336033201330527376594742187111860      
   8508.44999727058082421920755625371693          0.154146582085624951477583128117942852      
   8555.03209013435382943698159248096836          0.162033400650332914891477568334893334      
   8600.47822988594225564457200807699246          0.169989309034069576667243492430530679      
   8644.85214218963148176135569522052314          0.178007670139592634877794456122523024      
   8688.21346249476768243835107244923029          0.186082354488829171754531674004132618      
   8730.61811514299675886122452720397194          0.194207682843064304165020011784621482      
   8772.11848466965776595942046638088946          0.202378398864622597292073435739772211      
   8812.76363709421508215803708752680491          0.210589636435641252121891238507585645      
   8852.59967211574067307938347888946724          0.218836870098706877065725001427758305      
   8891.66975782775516397876053331868186          0.227115909941222006601678968637417107      
   8930.01449775039552895839296203218112          0.235422851522595674745155069247354730      
   8967.67206098075362183828042244026570          0.243754058832561744295675076607302100      
   9004.67829952423160175471848248871195          0.252106149521760460374724530227101136      
   9041.06701549544226387569205776677645          0.260475959634307498036294631677023831      
   9076.87011432318568991228559450528041          0.268860524232448796464145325728862942      
   9112.11762586637994139498002812510999          0.277257076641242074627236344456003647      
   9146.83793729155970985232736297924502          0.285663018260781815845914437591541258      
   9181.05791444953023133430023885133015          0.294075903875626827498929032918210948      
   9214.80299404086462438923303036005510          0.302493431070935609374452869522045216      
   9248.09724787909454583889596371487810          0.310913433604583064204052459053357838      
   9280.96355838919387192084053535250827          0.319333858997150574414490728369973541      
   9313.42364758339500394497977552356504          0.327752766737445506117890184692679764      
   9345.49815942297338868901157714080802          0.336168318909932973820697929416029982      
   9377.20679419260405783836578752307524          0.344578763266245890705325752029707231      
   9408.56831971194888309796556731884552          0.352982433760157976086243617263575063      
   9439.60057921829812933042715548353559          0.361377751604194150516250880085273605      
   9470.32082036550413117790258441535394          0.369763179918593738332849562931254113      
   9500.74532874684348244705791688568437          0.378137278483961087986311100282529319      
   9530.88986279465493757924764809829614          0.386498642869518857649726127361664273      
   9560.76951018596963152741310861743701          0.394845926896475058559831866041643393      
   9590.39869649839356534594115379342638          0.403177843207659969535851748971097902      
   9619.79145067934754708445445706475169          0.411493126149895674909272219813647791      
   9648.96110891718348206359223592202584          0.419790576639816895373383675131746443      
   9677.92068469285336472270610201922468          0.428069009476345423418715993794181623      
   9706.68271675991782791494280338039238          0.436327276988511579935164523058295371      
   9735.25930197094316148239755986680111          0.444564265636286577358367699619897292      
   9763.66216178817836671157256109305494          0.452778887518156239361114936370539619      
   9791.90267004497373458683794606957599          0.460970077495194677081939573042698580      
   9819.99194928305790818396635614617393          0.469136779985808209887726774781438813      
   9847.94071831516148413563111134099514          0.477277972843088900510820081337113532      
   9875.75949228038355080097248767469849          0.485392638578679316831232055492136511      
   9903.45849878861320760319197233585000          0.493479777917102573788833227338532836      
   9931.04773391372481245330353977442439          0.501538402401849576799010696677857627      
